,TARGET
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4803,0
4805,0
4806,0
4811,0
4812,0
4816,0
4817,0
4820,0
4821,0
4826,0
4829,0
4832,0
4836,0
4837,0
4838,0
4839,0
4840,0
4843,0
4844,0
4845,0
4846,0
4847,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4859,0
4861,0
4863,0
4864,0
4866,0
4868,0
4870,0
4871,0
4873,0
4874,0
4875,0
4876,0
4878,0
4881,0
4884,0
4889,0
4890,0
4891,0
4895,0
4898,0
4899,0
4902,0
4903,0
4905,0
4906,0
4907,0
4909,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4921,0
4923,0
4924,0
4925,0
4926,0
4927,0
4930,0
4931,0
4932,0
4933,0
4935,0
4937,0
4941,0
4947,0
4948,0
4950,0
4952,0
4956,0
4957,0
4958,0
4960,0
4961,0
4962,0
4963,0
4965,0
4966,0
4967,0
4969,0
4970,0
4971,0
4972,0
4973,0
4975,0
4976,0
4977,0
4978,0
4980,0
4981,0
4983,0
4986,0
4987,0
4989,0
4990,0
4991,0
4992,0
4994,0
4995,0
4997,0
4998,0
5000,0
5001,0
5003,0
5004,0
5005,0
5006,0
5009,0
5010,0
5012,0
5013,0
5017,0
5019,0
5020,0
5023,0
5026,0
5030,0
5034,0
5036,0
5038,0
5039,0
5040,0
5041,0
5043,0
5045,0
5046,0
5047,0
5048,0
5051,0
5052,0
5053,0
5054,0
5056,0
5060,0
5061,0
5063,0
5064,0
5068,0
5073,0
5076,0
5078,0
5080,0
5081,0
5085,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5102,0
5103,0
5104,0
5105,0
5106,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5119,0
5120,0
5121,0
5123,0
5125,0
5127,0
5128,0
5129,0
5133,0
5135,0
5136,0
5137,0
5139,0
5140,0
5141,0
5142,0
5143,0
5145,0
5148,0
5150,0
5153,0
5154,0
5155,0
5158,0
5166,0
5167,0
5169,0
5170,0
5174,0
5175,0
5176,0
5177,0
5179,0
5181,0
5182,0
5183,0
5187,0
5188,0
5190,0
5193,0
5196,0
5198,0
5199,0
5200,0
5202,0
5203,0
5204,0
5205,0
5206,0
5208,0
5209,0
5210,0
5212,0
5215,0
5218,0
5219,0
5222,0
5223,0
5224,0
5225,0
5227,0
5229,0
5230,0
5231,0
5233,0
5234,0
5235,0
5236,0
5239,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5254,0
5255,0
5257,0
5258,0
5259,0
5260,0
5262,0
5263,0
5264,0
5267,0
5269,0
5270,0
5271,0
5274,0
5275,0
5276,0
5277,0
5280,0
5284,0
5285,0
5288,0
5289,0
5290,0
5291,0
5294,0
5295,0
5300,0
5301,0
5303,0
5305,0
5306,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,0
5315,0
5316,0
5318,0
5319,0
5320,0
5322,0
5323,0
5324,0
5329,0
5333,0
5335,0
5339,0
5340,0
5341,0
5343,0
5346,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5365,0
5366,0
5367,0
5370,0
5371,0
5372,0
5374,0
5375,0
5377,0
5378,0
5381,0
5384,0
5386,0
5387,0
5388,0
5389,0
5393,0
5395,0
5396,0
5399,0
5400,0
5402,0
5404,0
5406,0
5407,0
5410,0
5411,0
5412,0
5414,0
5415,0
5418,0
5419,0
5420,0
5422,0
5425,0
5427,0
5431,0
5434,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5447,0
5449,0
5451,0
5454,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5474,0
5476,0
5477,0
5478,0
5479,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5491,0
5495,0
5496,0
5497,0
5500,0
5502,0
5503,0
5507,0
5509,0
5510,0
5514,0
5515,0
5517,0
5520,0
5522,0
5528,0
5529,0
5530,0
5531,0
5533,0
5534,0
5537,0
5538,0
5541,0
5542,0
5545,0
5547,0
5550,0
5551,0
5552,0
5556,0
5557,0
5558,0
5563,0
5565,0
5567,0
5569,0
5571,0
5573,0
5574,0
5575,0
5576,0
5578,0
5580,0
5581,0
5582,0
5583,0
5585,0
5586,0
5587,0
5588,0
5589,0
5591,0
5593,0
5595,0
5596,0
5597,0
5599,0
5602,0
5604,0
5606,0
5609,0
5611,0
5612,0
5613,0
5614,0
5616,0
5617,0
5618,0
5620,0
5621,0
5624,0
5625,0
5626,0
5628,0
5629,0
5633,0
5634,0
5635,0
5637,0
5638,0
5639,0
5641,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0
5654,0
5655,0
5656,0
5659,0
5661,0
5663,0
5664,0
5665,0
5667,0
5669,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5695,0
5696,0
5698,0
5699,0
5702,0
5704,0
5705,0
5706,0
5707,0
5708,0
5710,0
5711,0
5712,0
5714,0
5717,0
5718,0
5719,0
5720,0
5722,0
5725,0
5726,0
5727,0
5728,0
5730,0
5731,0
5732,0
5733,0
5734,0
5737,0
5738,0
5740,0
5741,0
5743,0
5744,0
5745,0
5746,0
5748,0
5749,0
5753,0
5754,0
5756,0
5758,0
5759,0
5761,0
5762,0
5763,0
5765,0
5766,0
5768,0
5770,0
5771,0
5772,0
5773,0
5775,0
5776,0
5778,0
5781,0
5782,0
5783,0
5784,0
5786,0
5788,0
5789,0
5790,0
5794,0
5795,0
5797,0
5799,0
5800,0
5801,0
5802,0
5805,0
5808,0
5810,0
5812,0
5815,0
5816,0
5817,0
5819,0
5821,0
5822,0
5824,0
5825,0
5826,0
5828,0
5830,0
5831,0
5832,0
5834,0
5837,0
5839,0
5840,0
5842,0
5845,0
5848,0
5849,0
5851,0
5853,0
5856,0
5857,0
5859,0
5861,0
5862,0
5864,0
5865,0
5866,0
5867,0
5868,0
5870,0
5871,0
5873,0
5874,0
5875,0
5876,0
5877,0
5880,0
5881,0
5882,0
5884,0
5887,0
5888,0
5890,0
5891,0
5893,0
5895,0
5897,0
5900,0
5902,0
5904,0
5905,0
5906,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5918,0
5922,0
5925,0
5926,0
5930,0
5934,0
5935,0
5938,0
5939,0
5940,0
5942,0
5943,0
5944,0
5945,0
5948,0
5949,0
5951,0
5953,0
5954,0
5955,0
5956,0
5959,0
5960,0
5961,0
5962,0
5963,0
5968,0
5969,0
5970,0
5973,0
5975,0
5976,0
5977,0
5979,0
5980,0
5981,0
5984,0
5987,0
5989,0
5990,0
5991,0
5995,0
5997,0
5999,0
6000,0
6002,0
6005,0
6006,0
6008,0
6011,0
6012,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6026,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6035,0
6036,0
6037,0
6038,0
6039,0
6042,0
6043,0
6044,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6055,0
6056,0
6057,0
6060,0
6062,0
6064,0
6065,0
6066,0
6068,0
6069,0
6071,0
6074,0
6075,0
6077,0
6081,0
6084,0
6086,0
6087,0
6089,0
6091,0
6092,0
6093,0
6094,0
6096,0
6100,0
6101,0
6102,0
6103,0
6106,0
6107,0
6108,0
6109,0
6110,0
6112,0
6114,0
6116,0
6117,0
6118,0
6120,0
6124,0
6126,0
6128,0
6131,0
6132,0
6133,0
6134,0
6135,0
6137,0
6140,0
6142,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0
6154,0
6155,0
6156,0
6162,0
6164,0
6167,0
6170,0
6171,0
6172,0
6174,0
6177,0
6178,0
6179,0
6180,0
6182,0
6183,0
6185,0
6186,0
6187,0
6188,0
6190,0
6191,0
6192,0
6193,0
6194,0
6196,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6211,0
6214,0
6215,0
6216,0
6217,0
6219,0
6220,0
6221,0
6222,0
6224,0
6226,0
6231,0
6232,0
6235,0
6236,0
6238,0
6240,0
6242,0
6244,0
6247,0
6248,0
6249,0
6251,0
6252,0
6255,0
6257,0
6258,0
6259,0
6260,0
6263,0
6264,0
6265,0
6267,0
6269,0
6271,0
6274,0
6275,0
6277,0
6278,0
6280,0
6281,0
6282,0
6283,0
6286,0
6287,0
6288,0
6290,0
6292,0
6293,0
6294,0
6296,0
6297,0
6298,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6309,0
6313,0
6316,0
6317,0
6318,0
6319,0
6320,0
6322,0
6324,0
6325,0
6326,0
6327,0
6328,0
6330,0
6332,0
6333,0
6334,0
6337,0
6338,0
6342,0
6343,0
6344,0
6346,0
6348,0
6349,0
6350,0
6352,0
6353,0
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6363,0
6366,0
6367,0
6368,0
6369,0
6370,0
6372,0
6373,0
6376,0
6378,0
6379,0
6381,0
6382,0
6384,0
6387,0
6388,0
6389,0
6390,0
6391,0
6393,0
6394,0
6396,0
6399,0
6401,0
6402,0
6403,0
6405,0
6406,0
6407,0
6408,0
6410,0
6411,0
6413,0
6415,0
6416,0
6418,0
6419,0
6420,0
6422,0
6423,0
6424,0
6426,0
6427,0
6428,0
6429,0
6435,0
6436,0
6437,0
6439,0
6442,0
6444,0
6447,0
6453,0
6454,0
6455,0
6456,0
6458,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6471,0
6473,0
6474,0
6475,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6484,0
6485,0
6487,0
6489,0
6491,0
6492,0
6493,0
6494,0
6495,0
6497,0
6499,0
6500,0
6501,0
6502,0
6503,0
6505,0
6506,0
6510,0
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6544,0
6545,0
6546,0
6548,0
6549,0
6554,0
6555,0
6556,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6567,0
6569,0
6570,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6579,0
6581,0
6583,0
6584,0
6585,0
6587,0
6588,0
6589,0
6591,0
6592,0
6594,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6604,0
6605,0
6607,0
6608,0
6611,0
6613,0
6614,0
6618,0
6619,0
6620,0
6623,0
6624,0
6625,0
6626,0
6629,0
6631,0
6632,0
6635,0
6636,0
6638,0
6640,0
6642,0
6643,0
6644,0
6646,0
6647,0
6648,0
6649,0
6650,0
6652,0
6653,0
6655,0
6656,0
6657,0
6658,0
6660,0
6661,0
6664,0
6669,0
6673,0
6675,0
6677,0
6678,0
6679,0
6680,0
6681,0
6683,0
6685,0
6686,0
6687,0
6688,0
6689,0
6692,0
6693,0
6694,0
6695,0
6699,0
6700,0
6702,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,0
6712,0
6714,0
6716,0
6718,0
6719,0
6720,0
6721,0
6723,0
6725,0
6726,0
6731,0
6732,0
6733,0
6738,0
6741,0
6742,0
6743,0
6744,0
6745,0
6748,0
6750,0
6751,0
6752,0
6754,0
6756,0
6757,0
6760,0
6761,0
6762,0
6764,0
6765,0
6767,0
6768,0
6771,0
6772,0
6774,0
6775,0
6776,0
6777,0
6780,0
6781,0
6782,0
6783,0
6784,0
6786,0
6788,0
6789,0
6790,0
6796,0
6797,0
6798,0
6799,0
6801,0
6803,0
6804,0
6805,0
6806,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6820,0
6822,0
6823,0
6825,0
6826,0
6827,0
6830,0
6832,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6845,0
6846,0
6849,0
6851,0
6852,0
6854,0
6856,0
6858,0
6860,0
6862,0
6867,0
6870,0
6874,0
6875,0
6876,0
6877,0
6879,0
6880,0
6881,0
6883,0
6884,0
6885,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6895,0
6898,0
6899,0
6901,0
6902,0
6905,0
6906,0
6908,0
6911,0
6913,0
6916,0
6917,0
6918,0
6919,0
6920,0
6924,0
6926,0
6929,0
6931,0
6932,0
6935,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6946,0
6949,0
6950,0
6951,0
6954,0
6955,0
6956,0
6957,0
6960,0
6961,0
6963,0
6965,0
6968,0
6971,0
6974,0
6975,0
6976,0
6977,0
6983,0
6985,0
6986,0
6989,0
6995,0
6997,0
7000,0
7001,0
7002,0
7005,0
7007,0
7010,0
7011,0
7013,0
7015,0
7016,0
7019,0
7021,0
7022,0
7023,0
7025,0
7026,0
7027,0
7028,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7039,0
7042,0
7043,0
7044,0
7047,0
7048,0
7054,0
7055,0
7057,0
7059,0
7061,0
7062,0
7063,0
7065,0
7066,0
7067,0
7069,0
7070,0
7071,0
7072,0
7074,0
7075,0
7079,0
7081,0
7084,0
7085,0
7086,0
7087,0
7090,0
7091,0
7093,0
7097,0
7100,0
7101,0
7102,0
7105,0
7106,0
7107,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,0
7116,0
7117,0
7118,0
7120,0
7121,0
7123,0
7125,0
7126,0
7128,0
7129,0
7131,0
7132,0
7133,0
7138,0
7140,0
7141,0
7142,0
7144,0
7145,0
7146,0
7147,0
7149,0
7152,0
7153,0
7155,0
7156,0
7157,0
7159,0
7162,0
7165,0
7167,0
7168,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7178,0
7179,0
7181,0
7182,0
7184,0
7187,0
7191,0
7192,0
7195,0
7196,0
7197,0
7198,0
7199,0
7202,0
7203,0
7204,0
7206,0
7210,0
7212,0
7214,0
7215,0
7217,0
7219,0
7222,0
7223,0
7225,0
7226,0
7227,0
7228,0
7232,0
7234,0
7237,0
7239,0
7240,0
7242,0
7251,0
7252,0
7254,0
7257,0
7258,0
7259,0
7261,0
7262,0
7264,0
7267,0
7268,0
7269,0
7270,0
7272,0
7274,0
7277,0
7278,0
7279,0
7281,0
7289,0
7291,0
7292,0
7293,0
7294,0
7296,0
7297,0
7298,0
7299,0
7300,0
7302,0
7305,0
7306,0
7307,0
7308,0
7309,0
7311,0
7312,0
7313,0
7315,0
7317,0
7318,0
7319,0
7320,0
7321,0
7323,0
7325,0
7328,0
7329,0
7330,0
7331,0
7333,0
7337,0
7338,0
7339,0
7340,0
7341,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7352,0
7353,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7363,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7376,0
7377,0
7378,0
7380,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7396,0
7397,0
7399,0
7401,0
7405,0
7406,0
7408,0
7412,0
7413,0
7414,0
7415,0
7416,0
7420,0
7421,0
7422,0
7423,0
7425,0
7426,0
7427,0
7430,0
7432,0
7433,0
7434,0
7439,0
7441,0
7442,0
7443,0
7444,0
7446,0
7447,0
7448,0
7449,0
7450,0
7452,0
7454,0
7457,0
7458,0
7459,0
7461,0
7462,0
7463,0
7466,0
7471,0
7474,0
7475,0
7476,0
7480,0
7482,0
7483,0
7485,0
7488,0
7490,0
7492,0
7496,0
7497,0
7498,0
7499,0
7500,0
7501,0
7504,0
7505,0
7507,0
7509,0
7511,0
7512,0
7513,0
7515,0
7516,0
7517,0
7518,0
7519,0
7520,0
7522,0
7523,0
7525,0
7526,0
7528,0
7530,0
7531,0
7532,0
7533,0
7535,0
7537,0
7540,0
7541,0
7542,0
7543,0
7545,0
7546,0
7547,0
7548,0
7550,0
7553,0
7555,0
7556,0
7557,0
7558,0
7560,0
7561,0
7562,0
7563,0
7564,0
7566,0
7567,0
7568,0
7569,0
7571,0
7572,0
7574,0
7576,0
7577,0
7580,0
7581,0
7582,0
7583,0
7586,0
7587,0
7588,0
7591,0
7594,0
7595,0
7596,0
7597,0
7598,0
7601,0
7602,0
7604,0
7605,0
7606,0
7608,0
7610,0
7613,0
7614,0
7615,0
7616,0
7618,0
7619,0
7620,0
7621,0
7622,0
7625,0
7626,0
7628,0
7629,0
7631,0
7633,0
7634,0
7635,0
7636,0
7641,0
7642,0
7649,0
7650,0
7651,0
7654,0
7655,0
7659,0
7660,0
7662,0
7663,0
7664,0
7666,0
7667,0
7668,0
7670,0
7676,0
7677,0
7679,0
7680,0
7681,0
7684,0
7688,0
7689,0
7691,0
7694,0
7695,0
7696,0
7698,0
7699,0
7702,0
7703,0
7706,0
7708,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,0
7719,0
7721,0
7722,0
7723,0
7725,0
7726,0
7727,0
7728,0
7731,0
7732,0
7733,0
7735,0
7736,0
7737,0
7738,0
7740,0
7742,0
7744,0
7747,0
7748,0
7749,0
7753,0
7755,0
7756,0
7758,0
7759,0
7760,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7773,0
7775,0
7778,0
7780,0
7784,0
7785,0
7786,0
7787,0
7788,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7800,0
7802,0
7803,0
7805,0
7806,0
7807,0
7808,0
7812,0
7816,0
7817,0
7820,0
7822,0
7823,0
7825,0
7826,0
7827,0
7828,0
7829,0
7831,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7844,0
7846,0
7847,0
7848,0
7852,0
7856,0
7860,0
7861,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7872,0
7873,0
7875,0
7876,0
7878,0
7881,0
7882,0
7886,0
7887,0
7889,0
7890,0
7891,0
7892,0
7894,0
7896,0
7897,0
7900,0
7901,0
7902,0
7903,0
7904,0
7906,0
7907,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7919,0
7923,0
7924,0
7926,0
7928,0
7929,0
7931,0
7932,0
7933,0
7936,0
7942,0
7944,0
7945,0
7946,0
7947,0
7949,0
7950,0
7951,0
7957,0
7959,0
7960,0
7962,0
7963,0
7964,0
7967,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7978,0
7979,0
7980,0
7981,0
7982,0
7984,0
7987,0
7990,0
7991,0
7992,0
7993,0
7994,0
7996,0
7997,0
7999,0
8001,0
8002,0
8003,0
8004,0
8005,0
8008,0
8010,0
8012,0
8013,0
8014,0
8017,0
8020,0
8021,0
8022,0
8024,0
8025,0
8030,0
8031,0
8032,0
8033,0
8040,0
8041,0
8046,0
8048,0
8049,0
8051,0
8052,0
8053,0
8054,0
8055,0
8057,0
8059,0
8060,0
8063,0
8064,0
8065,0
8069,0
8070,0
8072,0
8073,0
8074,0
8077,0
8079,0
8080,0
8081,0
8082,0
8086,0
8088,0
8092,0
8093,0
8094,0
8096,0
8097,0
8100,0
8102,0
8103,0
8105,0
8106,0
8107,0
8108,0
8109,0
8112,0
8116,0
8118,0
8119,0
8121,0
8124,0
8125,0
8127,0
8128,0
8130,0
8131,0
8132,0
8134,0
8135,0
8136,0
8138,0
8139,0
8140,0
8141,0
8142,0
8145,0
8146,0
8148,0
8150,0
8151,0
8152,0
8154,0
8155,0
8157,0
8158,0
8159,0
8161,0
8162,0
8163,0
8164,0
8166,0
8167,0
8170,0
8171,0
8172,0
8174,0
8175,0
8176,0
8177,0
8178,0
8179,0
8180,0
8181,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8192,0
8196,0
8198,0
8200,0
8201,0
8202,0
8203,0
8206,0
8207,0
8210,0
8211,0
8213,0
8214,0
8216,0
8217,0
8222,0
8223,0
8224,0
8225,0
8226,0
8228,0
8229,0
8232,0
8233,0
8235,0
8236,0
8237,0
8239,0
8243,0
8247,0
8248,0
8250,0
8253,0
8254,0
8255,0
8257,0
8258,0
8262,0
8263,0
8264,0
8265,0
8268,0
8269,0
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8280,0
8281,0
8282,0
8285,0
8286,0
8287,0
8288,0
8291,0
8292,0
8293,0
8294,0
8296,0
8298,0
8301,0
8303,0
8304,0
8307,0
8308,0
8309,0
8311,0
8313,0
8315,0
8316,0
8318,0
8319,0
8322,0
8324,0
8326,0
8328,0
8330,0
8331,0
8332,0
8333,0
8335,0
8336,0
8338,0
8339,0
8340,0
8341,0
8342,0
8344,0
8345,0
8348,0
8349,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8359,0
8360,0
8361,0
8363,0
8364,0
8365,0
8367,0
8371,0
8372,0
8373,0
8380,0
8381,0
8382,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8391,0
8392,0
8393,0
8394,0
8396,0
8398,0
8402,0
8403,0
8404,0
8407,0
8408,0
8410,0
8411,0
8412,0
8415,0
8416,0
8417,0
8419,0
8420,0
8421,0
8422,0
8427,0
8429,0
8430,0
8432,0
8433,0
8436,0
8440,0
8441,0
8442,0
8445,0
8447,0
8448,0
8450,0
8451,0
8457,0
8458,0
8459,0
8461,0
8462,0
8465,0
8466,0
8468,0
8469,0
8471,0
8472,0
8475,0
8476,0
8477,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8487,0
8488,0
8489,0
8490,0
8492,0
8494,0
8498,0
8499,0
8502,0
8503,0
8504,0
8505,0
8506,0
8512,0
8513,0
8515,0
8518,0
8519,0
8520,0
8522,0
8524,0
8525,0
8527,0
8528,0
8529,0
8530,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,0
8541,0
8543,0
8544,0
8548,0
8550,0
8552,0
8553,0
8554,0
8559,0
8560,0
8561,0
8564,0
8566,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8575,0
8577,0
8578,0
8580,0
8581,0
8583,0
8585,0
8586,0
8587,0
8588,0
8591,0
8592,0
8595,0
8596,0
8597,0
8600,0
8601,0
8603,0
8604,0
8605,0
8606,0
8608,0
8611,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8633,0
8634,0
8636,0
8638,0
8639,0
8640,0
8642,0
8643,0
8644,0
8646,0
8647,0
8653,0
8655,0
8656,0
8657,0
8659,0
8660,0
8665,0
8666,0
8667,0
8668,0
8670,0
8671,0
8673,0
8674,0
8676,0
8677,0
8678,0
8679,0
8680,0
8683,0
8684,0
8685,0
8686,0
8689,0
8690,0
8692,0
8695,0
8696,0
8697,0
8698,0
8700,0
8701,0
8703,0
8704,0
8708,0
8709,0
8710,0
8711,0
8714,0
8716,0
8717,0
8718,0
8721,0
8724,0
8730,0
8731,0
8732,0
8734,0
8735,0
8736,0
8739,0
8740,0
8741,0
8743,0
8744,0
8745,0
8746,0
8747,0
8750,0
8752,0
8753,0
8755,0
8757,0
8760,0
8761,0
8762,0
8763,0
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8777,0
8778,0
8781,0
8783,0
8787,0
8790,0
8791,0
8792,0
8793,0
8794,0
8796,0
8797,0
8798,0
8801,0
8802,0
8803,0
8804,0
8805,0
8806,0
8807,0
8809,0
8813,0
8815,0
8817,0
8819,0
8820,0
8821,0
8822,0
8823,0
8825,0
8828,0
8835,0
8837,0
8838,0
8840,0
8841,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,0
8850,0
8851,0
8852,0
8854,0
8855,0
8856,0
8859,0
8860,0
8862,0
8865,0
8866,0
8867,0
8868,0
8869,0
8871,0
8872,0
8876,0
8877,0
8880,0
8881,0
8882,0
8885,0
8886,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,0
8893,0
8895,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8906,0
8907,0
8908,0
8911,0
8916,0
8918,0
8921,0
8922,0
8923,0
8924,0
8926,0
8927,0
8928,0
8933,0
8934,0
8936,0
8937,0
8939,0
8942,0
8943,0
8947,0
8949,0
8951,0
8952,0
8953,0
8955,0
8956,0
8957,0
8958,0
8963,0
8964,0
8966,0
8970,0
8971,0
8974,0
8976,0
8977,0
8978,0
8980,0
8984,0
8985,0
8986,0
8987,0
8988,0
8989,0
8996,0
8999,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9009,0
9010,0
9011,0
9012,0
9014,0
9016,0
9019,0
9020,0
9021,0
9022,0
9023,0
9025,0
9026,0
9027,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9037,0
9038,0
9040,0
9041,0
9043,0
9044,0
9046,0
9047,0
9048,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9058,0
9060,0
9062,0
9064,0
9067,0
9068,0
9069,0
9070,0
9072,0
9073,0
9074,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,0
9084,0
9086,0
9087,0
9089,0
9090,0
9091,0
9092,0
9093,0
9094,0
9095,0
9097,0
9098,0
9099,0
9100,0
9103,0
9104,0
9106,0
9107,0
9109,0
9112,0
9113,0
9118,0
9119,0
9123,0
9124,0
9125,0
9126,0
9127,0
9128,0
9130,0
9131,0
9132,0
9133,0
9134,0
9139,0
9145,0
9146,0
9147,0
9148,0
9149,0
9152,0
9154,0
9155,0
9156,0
9157,0
9159,0
9161,0
9163,0
9164,0
9165,0
9168,0
9169,0
9170,0
9171,0
9173,0
9174,0
9175,0
9177,0
9178,0
9179,0
9181,0
9182,0
9183,0
9190,0
9191,0
9193,0
9194,0
9195,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9205,0
9206,0
9207,0
9208,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,0
9218,0
9220,0
9221,0
9222,0
9223,0
9224,0
9225,0
9226,0
9228,0
9229,0
9232,0
9233,0
9235,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,0
9244,0
9246,0
9248,0
9250,0
9251,0
9253,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,0
9264,0
9265,0
9266,0
9268,0
9270,0
9271,0
9272,0
9273,0
9275,0
9278,0
9280,0
9281,0
9284,0
9285,0
9286,0
9288,0
9289,0
9292,0
9295,0
9300,0
9303,0
9305,0
9306,0
9308,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9319,0
9320,0
9321,0
9322,0
9323,0
9324,0
9325,0
9326,0
9327,0
9330,0
9331,0
9332,0
9333,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9344,0
9348,0
9351,0
9352,0
9353,0
9354,0
9356,0
9357,0
9358,0
9360,0
9361,0
9362,0
9365,0
9366,0
9368,0
9370,0
9371,0
9374,0
9375,0
9377,0
9379,0
9380,0
9381,0
9382,0
9384,0
9387,0
9389,0
9391,0
9392,0
9393,0
9394,0
9395,0
9398,0
9399,0
9400,0
9401,0
9402,0
9404,0
9405,0
9406,0
9409,0
9411,0
9413,0
9415,0
9417,0
9418,0
9419,0
9421,0
9424,0
