,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,1
3008,1
3009,0
3010,1
3011,0
3012,1
3013,0
3014,0
3015,1
3016,0
3017,0
3018,0
3019,1
3020,0
3021,0
3022,1
3023,0
3024,1
3025,1
3026,0
3027,1
3028,0
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,1
3037,0
3038,0
3039,0
3040,1
3041,1
3042,1
3043,0
3044,0
3045,1
3046,1
3047,0
3048,1
3049,1
3050,0
3051,1
3052,1
3053,1
3054,0
3055,0
3056,0
3057,1
3058,0
3059,1
3060,1
3061,0
3062,1
3063,1
3064,0
3065,0
3066,1
3067,0
3068,0
3069,0
3070,0
3071,0
3072,1
3073,1
3074,0
3075,1
3076,1
3077,0
3078,1
3079,1
3080,1
3081,1
3082,1
3083,0
3084,0
3085,0
3086,0
3087,0
3088,1
3089,0
3090,1
3091,0
3092,1
3093,0
3094,0
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,0
3102,1
3103,1
3104,1
3105,1
3106,0
3107,1
3108,1
3109,0
3110,0
3111,0
3112,1
3113,0
3114,0
3115,0
3116,0
3117,1
3118,0
3119,1
3120,0
3121,0
3122,0
3123,1
3124,0
3125,1
3126,0
3127,1
3128,0
3129,1
3130,0
3131,1
3132,1
3133,1
3134,0
3135,1
3136,1
3137,1
3138,1
3139,1
3140,0
3141,1
3142,1
3143,1
3144,0
3145,0
3146,1
3147,1
3148,1
3149,1
3150,0
3151,1
3152,0
3153,0
3154,1
3155,0
3156,0
3157,1
3158,0
3159,1
3160,0
3161,0
3162,1
3163,0
3164,0
3165,1
3166,1
3167,1
3168,0
3169,1
3170,1
3171,0
3172,0
3173,0
3174,1
3175,0
3176,0
3177,1
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,1
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,0
3196,0
3197,0
3198,1
3199,0
3200,1
3201,1
3202,0
3203,0
3204,1
3205,1
3206,0
3207,1
3208,0
3209,1
3210,1
3211,1
3212,0
3213,1
3214,0
3215,0
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,0
3223,0
3224,0
3225,0
3226,1
3227,0
3228,0
3229,0
3230,1
3231,1
3232,1
3233,1
3234,1
3235,0
3236,1
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,0
3244,1
3245,0
3246,0
3247,0
3248,1
3249,0
3250,1
3251,0
3252,0
3253,1
3254,1
3255,0
3256,1
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,1
3264,0
3265,1
3266,0
3267,1
3268,1
3269,1
3270,1
3271,0
3272,1
3273,1
3274,0
3275,1
3276,1
3277,1
3278,1
3279,0
3280,1
3281,0
3282,0
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,0
3290,1
3291,0
3292,1
3293,0
3294,0
3295,1
3296,1
3297,1
3298,0
3299,0
3300,1
3301,1
3302,1
3303,1
3304,0
3305,0
3306,1
3307,1
3308,1
3309,0
3310,1
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,1
3319,1
3320,1
3321,0
3322,1
3323,1
3324,1
3325,0
3326,0
3327,1
3328,1
3329,0
3330,0
3331,0
3332,0
3333,1
3334,0
3335,1
3336,0
3337,1
3338,0
3339,0
3340,1
3341,0
3342,0
3343,1
3344,1
3345,1
3346,0
3347,1
3348,0
3349,1
3350,1
3351,0
3352,0
3353,0
3354,1
3355,1
3356,0
3357,1
3358,1
3359,0
3360,1
3361,0
3362,0
3363,1
3364,1
3365,0
3366,1
3367,1
3368,0
3369,1
3370,1
3371,1
3372,1
3373,1
3374,0
3375,1
3376,1
3377,0
3378,1
3379,1
3380,1
3381,0
3382,1
3383,1
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,0
3391,1
3392,1
3393,0
3394,0
3395,0
3396,1
3397,1
3398,0
3399,0
3400,1
3401,1
3402,1
3403,0
3404,0
3405,1
3406,0
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,0
3415,0
3416,1
3417,0
3418,0
3419,1
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,0
3429,1
3430,0
3431,0
3432,0
3433,0
3434,1
3435,0
3436,0
3437,1
3438,1
3439,0
3440,0
3441,0
3442,1
3443,0
3444,1
3445,1
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,0
3453,1
3454,1
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,1
3462,1
3463,0
3464,0
3465,1
3466,0
3467,1
3468,1
3469,1
3470,0
3471,0
3472,1
3473,0
3474,0
3475,1
3476,1
3477,0
3478,0
3479,0
3480,0
3481,1
3482,1
3483,1
3484,0
3485,1
3486,1
3487,1
3488,0
3489,1
3490,0
3491,1
3492,1
3493,1
3494,1
3495,1
3496,0
3497,0
3498,1
3499,1
3500,0
3501,1
3502,0
3503,0
3504,0
3505,1
3506,1
3507,1
3508,1
3509,0
3510,1
3511,0
3512,0
3513,0
3514,1
3515,1
3516,1
3517,0
3518,0
3519,1
3520,1
3521,0
3522,1
3523,1
3524,0
3525,0
3526,0
3527,1
3528,1
3529,0
3530,0
3531,0
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,0
3539,1
3540,1
3541,0
3542,0
3543,1
3544,1
3545,0
3546,1
3547,1
3548,0
3549,1
3550,0
3551,1
3552,1
3553,1
3554,1
3555,1
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,1
3564,0
3565,0
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,0
3574,0
3575,0
3576,0
3577,0
3578,1
3579,0
3580,1
3581,0
3582,1
3583,1
3584,1
3585,1
3586,1
3587,0
3588,0
3589,1
3590,0
3591,0
3592,0
3593,0
3594,0
3595,1
3596,1
3597,0
3598,1
3599,0
3600,1
3601,1
3602,1
3603,0
3604,1
3605,1
3606,1
3607,0
3608,0
3609,1
3610,0
3611,0
3612,0
3613,0
3614,0
3615,1
3616,1
3617,0
3618,1
3619,0
3620,0
3621,1
3622,1
3623,1
3624,1
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,1
3633,1
3634,0
3635,0
3636,1
3637,1
3638,0
3639,1
3640,1
3641,1
3642,0
3643,0
3644,1
3645,1
3646,1
3647,0
3648,1
3649,0
3650,1
3651,1
3652,0
3653,1
3654,0
3655,1
3656,1
3657,1
3658,1
3659,0
3660,1
3661,0
3662,1
3663,1
3664,0
3665,0
3666,1
3667,0
3668,1
3669,0
3670,1
3671,1
3672,1
3673,1
3674,0
3675,0
3676,0
3677,0
3678,0
3679,1
3680,1
3681,1
3682,0
3683,1
3684,1
3685,1
3686,1
3687,1
3688,0
3689,1
3690,1
3691,0
3692,1
3693,0
3694,1
3695,1
3696,1
3697,0
3698,0
3699,1
3700,0
3701,0
3702,1
3703,0
3704,1
3705,1
3706,0
3707,1
3708,0
3709,1
3710,1
3711,1
3712,1
3713,0
3714,0
3715,0
3716,1
3717,0
3718,0
3719,0
3720,0
3721,1
3722,0
3723,1
3724,1
3725,0
3726,1
3727,0
3728,0
3729,0
3730,1
3731,0
3732,1
3733,0
3734,1
3735,0
3736,0
3737,1
3738,0
3739,0
3740,1
3741,1
3742,0
3743,0
3744,0
3745,1
3746,1
3747,1
3748,1
3749,0
3750,0
3751,0
3752,1
3753,1
3754,0
3755,0
3756,1
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,1
3764,1
3765,1
3766,1
3767,1
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,1
3780,1
3781,0
3782,1
3783,0
3784,1
3785,0
3786,0
3787,1
3788,1
3789,1
3790,1
3791,0
3792,0
3793,0
3794,1
3795,1
3796,1
3797,1
3798,0
3799,1
3800,1
3801,1
3802,1
3803,0
3804,1
3805,0
3806,1
3807,0
3808,1
3809,0
3810,1
3811,0
3812,0
3813,1
3814,0
3815,0
3816,1
3817,0
3818,1
3819,0
3820,1
3821,1
3822,0
3823,0
3824,1
3825,0
3826,1
3827,0
3828,1
3829,0
3830,1
3831,1
3832,1
3833,1
3834,0
3835,1
3836,0
3837,1
3838,1
3839,1
3840,1
3841,0
3842,0
3843,1
3844,1
3845,1
3846,1
3847,0
3848,0
3849,0
3850,0
3851,0
3852,1
3853,0
3854,0
3855,1
3856,0
3857,0
3858,1
3859,0
3860,1
3861,1
3862,1
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,1
3870,1
3871,0
3872,1
3873,0
3874,1
3875,1
3876,0
3877,0
3878,1
3879,1
3880,1
3881,0
3882,0
3883,0
3884,0
3885,1
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,0
3894,0
3895,0
3896,1
3897,1
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,0
3905,1
3906,1
3907,0
3908,0
3909,0
3910,1
3911,0
3912,1
3913,0
3914,0
3915,1
3916,0
3917,0
3918,1
3919,0
3920,1
3921,1
3922,0
3923,1
3924,0
3925,1
3926,0
3927,0
3928,1
3929,1
3930,1
3931,0
3932,0
3933,1
3934,1
3935,1
3936,0
3937,0
3938,1
3939,0
3940,0
3941,1
3942,0
3943,1
3944,1
3945,1
3946,0
3947,0
3948,1
3949,1
3950,1
3951,0
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3958,0
3959,1
3960,0
3961,0
3962,1
3963,0
3964,1
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,1
3972,0
3973,1
3974,0
3975,0
3976,1
3977,0
3978,0
3979,0
3980,0
3981,0
3982,1
3983,1
3984,1
3985,0
3986,0
3987,1
3988,1
3989,0
3990,1
3991,1
3992,0
3993,0
3994,1
3995,0
3996,0
3997,0
3998,0
3999,0
4000,1
4001,0
4002,1
4003,0
4004,1
4005,1
4006,0
4007,0
4008,1
4009,0
4010,1
4011,0
4012,1
4013,0
4014,0
4015,1
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,1
4023,1
4024,0
4025,0
4026,0
4027,1
4028,1
4029,1
4030,0
4031,1
4032,1
4033,0
4034,1
4035,1
4036,0
4037,0
4038,0
4039,0
4040,1
4041,0
4042,0
4043,1
4044,1
4045,0
4046,0
4047,1
4048,1
4049,0
4050,1
4051,1
4052,1
4053,0
4054,0
4055,1
4056,1
4057,0
4058,1
4059,0
4060,0
4061,1
4062,1
4063,0
4064,0
4065,1
4066,1
4067,1
4068,1
4069,0
4070,0
4071,0
4072,0
4073,1
4074,0
4075,1
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,1
4083,0
4084,0
4085,0
4086,1
4087,0
4088,1
4089,0
4090,0
4091,1
4092,0
4093,1
4094,0
4095,1
4096,0
4097,1
4098,1
4099,0
4100,0
4101,1
4102,1
4103,1
4104,1
4105,0
4106,1
4107,0
4108,1
4109,1
4110,1
4111,1
4112,1
4113,1
4114,1
4115,0
4116,0
4117,0
4118,1
4119,0
4120,0
4121,1
4122,1
4123,1
4124,1
4125,1
4126,0
4127,0
4128,1
4129,1
4130,0
4131,0
4132,1
4133,0
4134,0
4135,0
4136,0
4137,1
4138,1
4139,1
4140,0
4141,0
4142,0
4143,1
4144,0
4145,1
4146,1
4147,1
4148,1
4149,0
4150,1
4151,1
4152,0
4153,1
4154,0
4155,1
4156,0
4157,1
4158,1
4159,1
4160,0
4161,1
4162,1
4163,1
4164,1
4165,0
4166,1
4167,0
4168,0
4169,1
4170,0
4171,0
4172,1
4173,0
4174,1
4175,0
4176,0
4177,1
4178,1
4179,1
4180,1
4181,1
4182,1
4183,1
4184,0
4185,1
4186,0
4187,0
4188,1
4189,1
4190,1
4191,0
4192,1
4193,0
4194,1
4195,0
4196,1
4197,1
4198,1
4199,1
4200,0
4201,0
4202,1
4203,0
4204,0
4205,0
4206,1
4207,1
4208,0
4209,0
4210,1
4211,1
4212,0
4213,1
4214,0
4215,0
4216,0
4217,1
4218,0
4219,0
4220,0
4221,1
4222,0
4223,1
4224,1
4225,1
4226,0
4227,1
4228,1
4229,0
4230,1
4231,1
4232,1
4233,1
4234,1
4235,1
4236,0
4237,0
4238,0
4239,1
4240,1
4241,0
4242,0
4243,1
4244,0
4245,0
4246,1
4247,1
4248,0
4249,0
4250,1
4251,0
4252,0
4253,1
4254,1
4255,1
4256,0
4257,1
4258,1
4259,1
4260,0
4261,1
4262,0
4263,1
4264,0
4265,1
4266,1
4267,1
4268,0
4269,1
4270,1
4271,1
4272,1
4273,0
4274,1
4275,1
4276,0
4277,0
4278,0
4279,0
4280,0
4281,1
4282,1
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,0
4290,1
4291,0
4292,1
4293,1
4294,1
4295,0
4296,0
4297,0
4298,0
4299,1
4300,0
4301,0
4302,0
4303,1
4304,1
4305,0
4306,1
4307,0
4308,1
4309,0
4310,1
4311,0
4312,1
4313,0
4314,0
4315,0
4316,1
4317,0
4318,0
4319,0
4320,0
4321,1
4322,0
4323,1
4324,1
4325,1
4326,0
4327,0
4328,1
4329,1
4330,1
4331,0
4332,0
4333,1
4334,0
4335,1
4336,1
4337,0
4338,1
4339,1
4340,1
4341,0
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,0
4349,1
4350,1
4351,0
4352,1
4353,1
4354,1
4355,1
4356,0
4357,0
4358,0
4359,1
4360,0
4361,1
4362,1
4363,1
4364,1
4365,0
4366,0
4367,1
4368,1
4369,0
4370,0
4371,0
4372,1
4373,1
4374,1
4375,0
4376,0
4377,1
4378,0
4379,1
4380,1
4381,1
4382,1
4383,1
4384,0
4385,1
4386,0
4387,0
4388,0
4389,0
4390,0
4391,0
4392,1
4393,0
4394,0
4395,1
4396,1
4397,0
4398,1
4399,1
4400,1
4401,0
4402,1
4403,0
4404,0
4405,1
4406,0
4407,1
4408,0
4409,0
4410,0
4411,1
4412,1
4413,0
4414,0
4415,0
4416,0
4417,1
4418,1
4419,0
4420,1
4421,0
4422,1
4423,1
4424,0
4425,1
4426,0
4427,1
4428,0
4429,0
4430,0
4431,1
4432,1
4433,0
4434,1
4435,0
4436,1
4437,0
4438,0
4439,1
4440,1
4441,1
4442,0
4443,1
4444,1
4445,0
4446,1
4447,1
4448,1
4449,0
4450,0
4451,1
4452,0
4453,0
4454,0
4455,1
4456,0
4457,0
4458,1
4459,0
4460,0
4461,0
4462,0
4463,1
4464,1
4465,0
4466,1
4467,0
4468,1
4469,1
4470,1
4471,1
4472,1
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,1
4482,1
4483,1
4484,0
4485,0
4486,1
4487,0
4488,1
4489,1
4490,0
4491,0
4492,1
4493,1
4494,1
4495,1
4496,0
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,0
4504,0
4505,1
4506,1
4507,0
4508,1
4509,0
4510,1
4511,0
4512,0
4513,0
4514,0
4515,1
4516,1
4517,0
4518,1
4519,0
4520,1
4521,0
4522,1
4523,1
4524,0
4525,1
4526,0
4527,0
4528,0
4529,0
4530,1
4531,1
4532,1
4533,0
4534,0
4535,1
4536,1
4537,0
4538,1
4539,0
4540,0
4541,0
4542,1
4543,0
4544,0
4545,0
4546,1
4547,0
4548,0
4549,1
4550,1
4551,0
4552,1
4553,0
4554,0
4555,1
4556,0
4557,1
4558,1
4559,1
4560,1
4561,0
4562,1
4563,1
4564,0
4565,0
4566,1
4567,1
4568,0
4569,1
4570,0
4571,1
4572,1
4573,0
4574,1
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,0
4582,0
4583,1
4584,0
4585,1
4586,0
4587,1
4588,0
4589,0
4590,1
4591,1
4592,0
4593,1
4594,0
4595,0
4596,1
4597,1
4598,1
4599,0
4600,1
4601,1
4602,0
4603,1
4604,1
4605,0
4606,1
4607,0
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,0
4617,0
4618,1
4619,0
4620,1
4621,1
4622,0
4623,0
4624,1
4625,1
4626,1
4627,0
4628,1
4629,0
4630,0
4631,1
4632,1
4633,0
4634,0
4635,0
4636,0
4637,0
4638,1
4639,0
4640,1
4641,0
4642,1
4643,0
4644,1
4645,0
4646,0
4647,0
4648,0
4649,1
4650,1
4651,1
4652,0
4653,0
4654,0
4655,0
4656,0
4657,1
4658,0
4659,0
4660,1
4661,0
4662,0
4663,1
4664,1
4665,0
4666,1
4667,0
4668,0
4669,1
4670,1
4671,0
4672,1
4673,0
4674,0
4675,1
4676,1
4677,0
4678,0
4679,1
4680,0
4681,0
4682,0
4683,1
4684,0
4685,1
4686,1
4687,1
4688,1
4689,0
4690,0
4691,0
4692,0
4693,1
4694,0
4695,0
4696,0
4697,1
4698,0
4699,1
4700,0
4701,1
4702,1
4703,0
4704,0
4705,1
4706,1
4707,0
4708,1
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,1
4719,1
4720,1
4721,1
4722,0
4723,0
4724,1
4725,1
4726,0
4727,0
4728,1
4729,1
4730,1
4731,1
4732,0
4733,0
4734,1
4735,1
4736,1
4737,1
4738,0
4739,1
4740,0
4741,1
4742,0
4743,0
4744,0
4745,1
4746,0
4747,1
4748,0
4749,1
4750,0
4751,1
4752,0
4753,1
4754,1
4755,1
4756,1
4757,0
4758,0
4759,0
4760,1
4761,0
4762,0
4763,0
4764,1
4765,1
4766,1
4767,1
4768,0
4769,1
4770,1
4771,0
4772,1
4773,0
4774,1
4775,1
4776,1
4777,0
4778,0
4779,1
4780,0
4781,0
4782,1
4783,0
4784,1
4785,0
4786,1
4787,0
4788,1
4789,0
4790,1
4791,1
4792,0
4793,0
4794,1
4795,0
4796,1
4797,1
4798,1
4799,0
4800,0
4801,0
4802,0
4803,1
4804,1
4805,0
4806,1
4807,1
4808,1
4809,1
4810,0
4811,1
4812,0
4813,1
4814,0
4815,1
4816,0
4817,0
4818,0
4819,0
4820,1
4821,0
4822,0
4823,0
4824,1
4825,1
4826,1
4827,0
4828,1
4829,0
4830,0
4831,1
4832,0
4833,1
4834,1
4835,1
4836,1
4837,0
4838,0
4839,1
4840,0
4841,0
4842,0
4843,0
4844,1
4845,0
4846,0
4847,1
4848,1
4849,0
4850,0
4851,1
4852,0
4853,0
4854,1
4855,1
4856,0
4857,1
4858,1
4859,1
4860,1
4861,0
4862,0
4863,0
4864,1
4865,1
4866,1
4867,0
4868,0
4869,1
4870,0
4871,1
4872,1
4873,0
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,0
4883,1
4884,1
4885,0
4886,0
4887,0
4888,0
4889,1
4890,1
4891,0
4892,0
4893,1
4894,1
4895,0
4896,1
4897,0
4898,1
4899,0
4900,0
4901,1
4902,1
4903,1
4904,0
4905,0
4906,1
4907,1
4908,1
4909,0
4910,1
4911,1
4912,1
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,1
4927,0
4928,1
4929,1
4930,0
4931,1
4932,1
4933,1
4934,1
4935,0
4936,0
4937,1
4938,1
4939,1
4940,0
4941,0
4942,1
4943,1
4944,1
4945,1
4946,1
4947,1
4948,1
4949,0
4950,0
4951,0
4952,0
4953,1
4954,0
4955,0
4956,0
4957,1
4958,0
4959,0
4960,0
4961,1
4962,1
4963,1
4964,0
4965,1
4966,1
4967,1
4968,0
4969,1
4970,0
4971,1
4972,0
4973,1
4974,1
4975,1
4976,1
4977,1
4978,0
4979,0
4980,1
4981,0
4982,1
4983,1
4984,0
4985,1
4986,1
4987,0
4988,1
4989,1
4990,0
4991,1
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,1
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,1
5009,0
5010,0
5011,0
5012,1
5013,1
5014,0
5015,1
5016,0
5017,0
5018,1
5019,0
5020,1
5021,1
5022,1
5023,1
5024,1
5025,0
5026,0
5027,0
5028,0
5029,1
5030,1
5031,0
5032,1
5033,1
5034,1
5035,0
5036,0
5037,0
5038,1
5039,1
5040,0
5041,1
5042,1
5043,0
5044,0
5045,0
5046,1
5047,0
5048,1
5049,0
5050,0
5051,1
5052,1
5053,0
5054,0
5055,1
5056,1
5057,1
5058,0
5059,1
5060,0
5061,1
5062,0
5063,0
5064,1
5065,1
5066,0
5067,1
5068,1
5069,1
5070,0
5071,0
5072,1
5073,0
5074,0
5075,1
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,0
5085,0
5086,1
5087,0
5088,0
5089,1
5090,1
5091,0
5092,0
5093,0
5094,1
5095,1
5096,1
5097,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,1
5104,1
5105,0
5106,1
5107,1
5108,1
5109,0
5110,0
5111,1
5112,1
5113,1
5114,0
5115,1
5116,0
5117,0
5118,0
5119,1
5120,1
5121,0
5122,1
5123,0
5124,1
5125,1
5126,1
5127,0
5128,0
5129,1
5130,1
5131,1
5132,1
5133,1
5134,0
5135,1
5136,1
5137,0
5138,1
5139,0
5140,1
5141,1
5142,0
5143,0
5144,0
5145,1
5146,0
5147,0
5148,1
5149,0
5150,1
5151,1
5152,0
5153,1
5154,1
5155,1
5156,0
5157,0
5158,0
5159,1
5160,0
5161,0
5162,1
5163,0
5164,0
5165,0
5166,1
5167,0
5168,1
5169,1
5170,1
5171,0
5172,0
5173,1
5174,0
5175,1
5176,0
5177,0
5178,0
5179,0
5180,1
5181,0
5182,1
5183,1
5184,0
5185,0
5186,1
5187,0
5188,0
5189,0
5190,0
5191,0
5192,1
5193,0
5194,1
5195,0
5196,0
5197,0
5198,0
5199,1
5200,1
5201,0
5202,1
5203,0
5204,0
5205,1
5206,1
5207,0
5208,0
5209,0
5210,0
5211,0
5212,1
5213,1
5214,0
5215,0
5216,0
5217,0
5218,1
5219,0
5220,1
5221,0
5222,1
5223,0
5224,1
5225,0
5226,1
5227,1
5228,0
5229,0
5230,0
5231,1
5232,1
5233,0
5234,0
5235,1
5236,1
5237,0
5238,1
5239,0
5240,0
5241,0
5242,1
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,1
5250,0
5251,1
5252,0
5253,0
5254,1
5255,0
5256,0
5257,0
5258,0
5259,0
5260,1
5261,0
5262,0
5263,1
5264,0
5265,1
5266,0
5267,0
5268,0
5269,0
5270,1
5271,1
5272,1
5273,1
5274,1
5275,1
5276,1
5277,1
5278,0
5279,0
5280,1
5281,1
5282,1
5283,1
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,1
5291,0
5292,0
5293,0
5294,1
5295,0
5296,1
5297,1
5298,0
5299,1
5300,0
5301,0
5302,0
5303,0
5304,1
5305,1
5306,0
5307,1
5308,1
5309,1
5310,0
5311,1
5312,1
5313,0
5314,1
5315,0
5316,0
5317,0
5318,0
5319,1
5320,1
5321,1
5322,1
5323,1
5324,0
5325,1
5326,0
5327,0
5328,0
5329,1
5330,1
5331,0
5332,1
5333,0
5334,0
5335,1
5336,1
5337,1
5338,0
5339,1
5340,1
5341,0
5342,1
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,1
5350,1
5351,1
5352,0
5353,1
5354,0
5355,0
5356,0
5357,0
5358,1
5359,0
5360,0
5361,0
5362,1
5363,0
5364,0
5365,0
5366,1
5367,0
5368,0
5369,1
5370,1
5371,1
5372,1
5373,0
5374,0
5375,0
5376,1
5377,1
5378,1
5379,0
5380,1
5381,1
5382,0
5383,0
5384,1
5385,1
5386,1
5387,0
5388,0
5389,1
5390,1
5391,0
5392,0
5393,0
5394,0
5395,0
5396,1
5397,0
5398,0
5399,1
5400,0
5401,0
5402,1
5403,1
5404,1
5405,1
5406,0
5407,1
5408,0
5409,0
5410,1
5411,0
5412,1
5413,0
5414,0
5415,0
5416,1
5417,1
5418,0
5419,1
5420,1
5421,0
5422,1
5423,0
5424,1
5425,0
5426,1
5427,1
5428,1
5429,1
5430,1
5431,0
5432,0
5433,1
5434,0
5435,0
5436,1
5437,0
5438,0
5439,0
5440,1
5441,1
5442,0
5443,0
5444,0
5445,1
5446,1
5447,0
5448,0
5449,1
5450,1
5451,1
5452,1
5453,0
5454,1
5455,1
5456,0
5457,0
5458,0
5459,0
5460,0
5461,1
5462,0
5463,0
5464,0
5465,1
5466,0
5467,1
5468,1
5469,0
5470,0
5471,0
5472,0
5473,0
5474,1
5475,1
5476,0
5477,1
5478,1
5479,1
5480,0
5481,0
5482,0
5483,1
5484,1
5485,1
5486,0
5487,0
5488,0
5489,0
5490,1
5491,1
5492,1
5493,1
5494,1
5495,0
5496,1
5497,1
5498,0
5499,0
5500,1
5501,0
5502,1
5503,1
5504,0
5505,0
5506,0
5507,0
5508,1
5509,1
5510,0
5511,1
5512,0
5513,1
5514,1
5515,0
5516,1
5517,0
5518,0
5519,1
5520,0
5521,1
5522,0
5523,0
5524,1
5525,1
5526,0
5527,0
5528,1
5529,0
5530,1
5531,1
5532,0
5533,0
5534,0
5535,0
5536,1
5537,1
5538,0
5539,1
5540,1
5541,1
5542,1
5543,1
5544,0
5545,1
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,1
5554,1
5555,1
5556,1
5557,1
5558,0
5559,0
5560,1
5561,1
5562,0
5563,0
5564,0
5565,1
5566,0
5567,1
5568,1
5569,0
5570,0
5571,1
5572,0
5573,0
5574,0
5575,1
5576,1
5577,0
5578,1
5579,0
5580,1
5581,0
5582,0
5583,0
5584,1
5585,1
5586,1
5587,0
5588,1
5589,1
5590,0
5591,1
5592,0
5593,1
5594,1
5595,1
5596,1
5597,0
5598,1
5599,1
5600,1
5601,0
5602,1
5603,0
5604,0
5605,1
5606,0
5607,1
5608,0
5609,0
5610,0
5611,1
5612,0
5613,1
5614,0
5615,0
5616,0
5617,0
5618,1
5619,1
5620,1
5621,1
5622,0
5623,1
5624,1
5625,0
5626,0
5627,1
5628,0
5629,1
5630,1
5631,1
5632,0
5633,1
5634,0
5635,1
5636,1
5637,1
5638,1
5639,0
5640,0
5641,0
5642,0
5643,0
5644,1
5645,1
5646,0
5647,0
5648,0
5649,0
5650,1
5651,1
5652,0
5653,0
5654,0
5655,1
5656,1
5657,0
5658,0
5659,1
5660,0
5661,0
5662,1
5663,0
5664,1
5665,1
5666,1
5667,1
5668,0
5669,0
5670,1
5671,0
5672,0
5673,1
5674,0
5675,0
5676,1
5677,1
5678,1
5679,1
5680,0
5681,0
5682,0
5683,1
5684,0
5685,1
5686,1
5687,1
5688,1
5689,0
5690,0
5691,1
5692,1
5693,0
5694,1
5695,0
5696,1
5697,1
5698,1
5699,1
5700,1
5701,0
5702,1
5703,0
5704,1
5705,0
5706,1
5707,0
5708,0
5709,0
5710,0
5711,1
5712,0
5713,1
5714,1
5715,1
5716,0
5717,0
5718,1
5719,0
5720,0
5721,1
5722,1
5723,0
5724,1
5725,0
5726,0
5727,1
5728,1
5729,1
5730,0
5731,0
5732,0
5733,1
5734,1
5735,0
5736,0
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,0
5744,0
5745,0
5746,1
5747,0
5748,1
5749,0
5750,1
5751,0
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,1
5761,1
5762,0
5763,1
5764,1
5765,1
5766,0
5767,0
5768,1
5769,1
5770,0
5771,0
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,1
5784,0
5785,1
5786,1
5787,1
5788,1
5789,0
5790,1
5791,1
5792,1
5793,1
5794,1
5795,0
5796,0
